ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYMENT_NEXT_MONTH
1849,360000,1,1,1,37,-1,0,-1,0,0,0,16778,417255,16481,330438,5720,111105,7323,122367,1440,100398,1805,2022,0
1850,200000,2,2,2,34,3,4,1,-1,-1,-1,183373,56956,48301,175941,93991,96868,31274,11635,1258,23311,41472,8396,1
1851,80000,1,1,2,26,0,-1,-1,-1,0,0,23986,82178,73405,5192,29542,11805,9424,27991,20406,2270,12499,1733,0
1852,300000,2,1,2,25,0,0,0,1,-1,1,337888,248027,114066,224219,219500,216998,72369,51856,17286,43219,52098,78561,1
1853,300000,2,3,1,29,0,0,0,0,2,-1,238545,297020,285476,236870,337862,280920,61698,34910,127017,106586,136619,22912,1
1854,300000,2,2,2,26,-1,-1,-1,0,-1,0,120963,242467,285341,284833,112538,19466,57069,85795,124873,85708,9350,1832,0
1855,360000,2,3,2,29,4,0,-1,4,1,-1,353837,175760,255479,416760,161511,319871,21424,81705,64656,195250,37569,80915,1
1856,50000,1,3,1,34,-1,1,3,-2,0,-1,37949,63980,50300,26604,52115,56413,6845,5173,14345,7751,2757,23296,1
1857,250000,2,2,1,34,0,-1,-1,0,0,0,48656,2932,206770,110979,260058,275218,23132,463,24141,32233,93704,9680,0
1858,120000,1,3,2,29,-1,1,1,0,2,0,77831,85247,91856,120882,7757,46983,30268,22731,15123,52562,1681,10565,0
1859,300000,2,2,1,39,0,-1,2,-1,1,0,6087,116947,234962,214311,247325,223501,1657,36243,12853,35965,58542,107875,1
1860,250000,2,2,2,33,2,0,-1,0,-1,0,105544,176839,230110,209621,149115,156094,23213,36128,58149,86263,54507,14366,1
1861,250000,2,3,2,36,1,1,0,2,3,1,199301,281163,64044,82549,277610,226201,17255,67578,29586,34189,574,81669,1
1862,200000,1,3,1,28,-1,-1,0,0,-1,0,73784,232702,71469,204922,71639,44660,23125,88969,8372,60014,35492,11785,0
1863,50000,2,2,1,41,0,0,0,0,-1,-1,8439,26955,16799,8115,34965,25249,3931,3720,1347,2939,5321,5542,0
1864,150000,2,4,1,30,-1,0,0,0,0,-1,106630,169683,27260,126340,160562,107637,20404,1740,3511,29308,6249,6241,0
1865,1000000,2,2,1,49,3,0,-1,-1,3,-2,1152228,1183645,969769,650468,539797,392029,433978,173767,124055,244972,42799,95460,0
1866,500000,1,6,2,32,0,0,-1,0,0,-2,250312,288683,589700,334260,413740,358938,54741,92521,44444,66441,157561,95414,0
1867,20000,1,2,2,34,-1,-1,0,0,2,-1,31824,7213,-5271,801,19988,-3758,14281,1852,0,357,8524,0,1
1868,50000,1,2,2,40,-1,-1,0,-1,3,0,56837,56101,33962,22819,32612,43633,1054,8340,5313,279,10929,3111,1
1869,30000,2,2,1,42,-1,2,-1,0,0,-2,31023,26712,11243,33268,3932,24927,1813,7923,4691,11734,1303,11251,1
1870,250000,2,2,2,43,1,-1,5,1,0,-1,19746,193613,53559,12607,146714,147716,2591,1423,24301,1178,61786,13062,1
1871,300000,2,3,2,50,0,-1,3,0,-1,1,238486,9365,98325,343105,199589,158528,114930,2479,7222,87181,89671,23534,0
1872,50000,1,3,2,40,-1,-1,-1,0,-1,-1,40576,18699,987,19218,14192,47521,8914,8842,102,1818,2983,7151,0
1873,120000,1,2,2,34,2,-1,2,0,0,1,88937,20392,91970,99440,34318,93656,40754,9600,10184,34621,7969,39746,1
1874,300000,2,1,1,30,-1,-2,-1,2,-2,-1,111648,71217,308796,229299,343927,177176,39346,15228,72920,71213,123579,51085,0
1875,250000,2,2,1,33,-1,-1,0,0,-1,-1,222281,208111,231884,190503,242212,129190,21549,83066,115892,58964,33576,33996,1
1876,150000,2,1,2,48,-1,-1,1,1,-1,-1,163231,62981,19660,2272,85142,34540,64368,5457,1011,985,7734,6815,1
1877,150000,2,3,2,22,-1,-1,-1,1,2,-1,114177,61983,12079,151001,114399,107658,927,29732,4699,51944,49051,45186,0
1878,120000,2,3,1,27,0,-1,0,0,-1,0,17201,74345,79594,134644,94249,119824,7489,11651,20090,27158,28336,48341,1
1879,80000,2,5,2,33,0,-1,0,0,-1,0,78215,14632,55558,62855,41643,24288,21836,6457,21796,11918,326,2844,1
1880,150000,2,2,1,27,-1,0,1,-1,1,1,24474,75808,42774,161368,50391,132155,7605,1291,1088,22827,14250,10708,1
1881,200000,2,2,1,31,-1,0,0,0,3,-2,186205,235684,38019,30670,116551,239718,73873,29933,423,11402,48516,962,0
1882,360000,1,3,2,51,-1,0,0,-1,1,-1,269414,344969,379833,376036,58464,121866,98294,136069,51250,105380,8356,49275,0
1883,200000,1,4,1,32,-1,0,1,2,-1,0,79771,9707,63013,72959,184844,38100,27738,271,5988,24363,74718,2606,0
1884,250000,1,3,2,38,-1,0,0,-1,-1,1,164403,132684,156309,294978,175216,60868,60192,9858,72964,19705,47634,23482,0
1885,50000,2,2,2,21,-1,0,0,-1,0,3,43896,49044,20737,24936,7111,8986,2170,13843,3136,770,2776,1189,1
1886,120000,1,2,2,25,-1,2,0,2,-1,-1,79946,34000,137050,77748,121591,45731,4520,8575,54106,38062,15315,6977,1
1887,10000,1,3,1,43,1,0,-1,0,0,-1,7355,9764,4503,3882,9017,8203,3097,1889,1686,385,73,1348,0
1888,50000,1,3,1,50,-1,-1,-1,-1,-1,0,19331,41182,65314,34353,31163,-307,7982,7162,5271,2368,3116,0,0
1889,250000,2,3,1,36,0,0,3,-1,0,-1,108494,9634,109091,227998,237799,278423,5486,997,32306,89003,88806,34720,1
1890,1000000,1,2,2,32,-1,0,-1,0,0,0,624223,1058932,1101130,420535,519444,1072999,190523,15633,319147,157283,24559,44047,0
1891,30000,2,5,1,39,0,0,-1,0,1,0,-396,26994,7528,14637,21484,18655,0,10855,652,85,4155,8689,1
1892,100000,1,1,2,21,1,0,0,0,1,0,90099,97995,26203,85116,122669,69573,20655,27756,7471,6872,7514,6735,0
1893,300000,1,6,1,37,0,0,1,0,1,-1,317004,188300,135847,334494,310185,43850,144540,29654,25415,1501,51262,7913,0
1894,50000,2,3,2,25,-1,-2,1,-1,-1,0,56601,40177,58993,30792,56447,-4530,8658,14419,18931,3737,21925,0,0
1895,150000,1,3,2,42,-1,0,1,0,5,-1,81964,26534,158729,39446,47407,5995,18157,1200,66519,4552,22525,2248,0
1896,250000,1,3,2,21,1,1,4,-1,1,0,-4233,265707,90177,117362,149749,261742,0,43906,35665,3878,58019,47884,1
1897,200000,1,1,2,29,0,0,-1,-1,-1,0,111216,234145,121398,156765,166213,223334,50019,108674,27707,22202,33475,54847,0
1898,50000,2,1,1,34,-1,-1,-1,0,0,0,3626,19310,39099,12343,60898,51970,616,8294,2567,961,5246,5636,0
1899,80000,2,2,1,28,3,1,2,0,0,2,68700,20341,91714,40465,44347,86953,33622,3834,3563,3080,15043,14355,1
1900,250000,1,1,2,31,0,3,0,0,0,-1,43342,79025,106390,142380,216604,217911,4165,17152,24919,5400,58555,28213,1
1901,150000,1,2,2,43,1,2,2,0,0,0,29650,57708,170445,60893,149426,146394,175,7975,47042,29266,23278,65133,1
1902,10000,2,2,1,34,-2,-1,-2,0,-1,-1,6572,-6939,7875,6404,-1659,4278,386,0,1964,1544,0,1273,0
1903,250000,2,3,2,26,-1,0,0,0,8,-1,70804,244369,199424,299508,17446,46396,30669,100305,72305,2788,7553,7767,1
1904,20000,2,2,2,43,0,0,2,0,0,-1,4120,3640,2983,10278,7241,2133,769,1037,21,1062,188,1025,1
1905,250000,2,3,1,37,0,0,-1,-1,0,0,290033,28668,181695,84898,157593,300681,132589,13865,3398,10521,45057,124607,0
1906,50000,2,3,1,37,-1,0,2,2,0,2,6008,57318,32727,29875,-3362,32211,1527,21610,13757,6261,0,9660,0
1907,500000,2,2,2,26,0,-1,-2,0,0,2,551105,122449,543866,50232,40875,98229,222069,57603,222547,6808,13373,12896,0
1908,80000,2,2,2,21,0,1,-1,3,0,-1,16972,74688,42109,45928,87702,18153,2236,27255,15336,6943,39450,5100,1
1909,80000,2,2,1,26,-1,1,0,0,-1,0,87572,29619,63923,12286,54614,38940,40097,1113,22415,4599,23057,11427,1
1910,30000,1,3,1,25,0,0,-1,-1,0,-1,6263,7210,9834,27362,7980,13827,1190,384,2368,12960,1104,5164,0
1911,80000,2,3,2,29,-1,-1,-1,4,-1,-1,17259,67536,68161,51842,42254,37077,3867,8439,27579,23079,9723,6801,0
1912,360000,2,2,2,27,0,0,-1,0,1,1,120824,370627,434484,276537,172350,420122,22791,4693,194617,73501,6361,99138,0
1913,1000000,1,3,1,36,-1,-1,0,0,0,-1,508082,67636,970310,1121970,366662,134666,248831,2149,461645,77924,3725,19408,0
1914,80000,2,1,1,42,0,0,-1,0,1,1,16041,8136,6239,36815,69553,48547,806,2346,730,8462,20262,22466,1
1915,100000,2,3,1,44,-1,-1,2,-1,0,2,79856,124796,81879,97884,28956,14438,17775,48211,10337,5478,2080,3388,1
1916,250000,2,2,1,42,1,-1,2,1,-2,0,141128,85782,110084,241152,259739,45641,37804,2766,19585,103620,102772,18994,1
1917,360000,2,3,1,26,0,2,0,-1,-1,0,233768,28713,169990,116109,394899,43617,88433,3763,38388,18095,126766,3403,0
1918,150000,2,4,1,35,0,0,0,3,-1,-1,119399,53188,71883,23814,155106,52753,11221,16091,2407,84,34906,25383,1
1919,100000,1,3,1,49,2,-1,-1,0,-1,-1,52570,14253,79807,21732,78481,56767,4466,3036,7568,2380,18209,14406,0
1920,100000,2,2,2,21,-1,0,0,-1,0,0,14229,45118,-514,80431,88393,96266,6222,18817,0,5533,23529,46868,0
1921,200000,2,2,1,47,0,1,-1,1,2,-1,85964,212354,89973,144800,153505,67591,5756,36717,15815,45779,28283,12706,0
1922,10000,1,3,1,26,-1,-1,0,2,0,0,16520,15912,3827,-3583,48,2791,2955,898,320,0,17,571,1
1923,200000,1,2,1,37,4,4,0,0,-1,2,39235,75450,211281,99339,19615,19529,19122,35535,90777,24014,4988,129,0
1924,80000,2,1,2,38,1,-1,0,0,-1,0,54323,46838,-1568,21914,89486,27130,4683,3567,0,7221,24671,10607,0
1925,250000,1,3,1,36,1,3,1,2,-1,-1,36890,171239,35772,53682,214583,42686,9346,70493,17881,7308,17551,3974,1
1926,30000,2,2,2,55,-1,-1,-1,0,-2,-1,12321,11381,14359,5621,1446,6216,5796,1955,1488,2284,333,1006,0
1927,150000,1,1,2,32,-1,0,-2,1,0,0,146627,27953,107014,78415,135718,156558,2795,5941,40144,26581,49103,25054,0
1928,120000,1,4,2,21,-2,0,-2,0,0,-1,8654,58341,76521,115178,78314,57487,68,8487,15669,32314,8521,3652,0
1929,200000,2,2,2,38,0,6,2,0,2,3,7856,103596,123593,181073,176260,189379,1157,25954,23253,1200,6399,53074,0
1930,20000,1,2,1,33,-1,0,0,8,0,-2,11992,20564,2336,31839,11103,11226,3628,7835,88,8588,5536,4866,1
1931,150000,2,3,1,39,-1,-1,-1,-1,-1,3,160009,155205,114976,162479,13994,134538,18738,62516,50389,47910,1170,20189,1
1932,150000,2,3,2,42,0,1,-2,0,-1,-1,111672,110009,76116,89460,147682,13464,38077,22354,20877,708,70616,5032,1
1933,150000,1,1,1,34,1,-2,0,-1,0,0,123800,54344,139603,13867,97700,41338,28362,4583,68777,4461,12983,12954,1
1934,200000,1,3,1,38,-1,2,-1,0,0,-1,131347,88748,98352,28739,11219,172589,26675,28684,28831,8267,2910,14346,1
1935,200000,1,3,3,36,2,-1,0,-1,0,1,186577,32337,188588,209126,72969,194530,27122,6187,91772,54076,15956,2190,1
1936,300000,1,2,2,51,-2,0,0,2,1,0,146716,91069,74855,173720,290361,178064,62075,44748,2978,38756,21229,75284,0
1937,50000,2,2,2,31,-1,0,-1,-1,-2,-1,47684,54450,45854,48177,47813,4296,13272,2157,14743,5104,11482,1851,0
1938,300000,2,1,2,28,1,-1,-1,0,6,0,340694,194396,313942,213578,315947,126921,40257,12673,132448,23641,94101,33849,1
1939,120000,1,3,2,42,0,1,-2,5,2,2,52185,111598,20311,96997,102891,129162,23881,15370,1036,997,17395,60487,1
1940,30000,2,3,2,26,3,0,0,-1,-1,-1,15575,8823,27960,34853,19590,4346,4644,2990,4378,12523,1510,1624,0
1941,20000,1,2,1,38,0,-1,-1,0,-2,1,-998,13242,15184,929,21105,11912,0,635,6552,4,5512,1078,0
1942,80000,1,3,3,33,2,-1,2,2,0,1,7928,59966,32629,24330,61598,86505,919,14046,8870,687,15932,23494,0
1943,250000,1,3,1,34,-1,-1,0,-1,0,-1,229336,13249,37947,89482,111229,154211,22134,171,3474,5375,2985,18536,1
1944,200000,2,2,2,56,0,0,0,-2,0,-2,143273,219060,215474,188268,145886,37888,11682,5031,431,86529,397,3491,0
1945,250000,2,3,1,46,6,-1,0,2,-1,-1,212814,267490,195554,52978,186394,34897,74366,23136,90365,8031,43159,15940,1
1946,120000,2,1,1,44,-1,-1,-1,0,0,0,28624,142105,108557,136656,91467,123724,12023,58821,30798,25602,4071,4452,0
1947,100000,1,4,2,39,-2,3,4,-1,0,0,87612,40066,82017,119781,25440,46302,3246,7108,37222,31735,6646,20394,1
1948,30000,1,3,1,28,-1,-1,4,-1,-1,-1,7035,4641,12220,12189,1123,18124,2132,640,1627,5887,160,6183,1
1949,80000,2,3,2,37,2,2,-1,1,1,-1,64519,65939,36758,87811,15306,79530,15558,12129,13988,29208,7347,8839,1
1950,100000,2,3,2,40,0,4,1,0,0,-1,108434,8114,99308,22410,35227,57892,6044,1968,43768,10142,11172,4073,1
1951,30000,2,3,2,36,0,1,-1,0,-1,1,19667,14061,17790,29069,24007,34353,6718,1223,7733,3458,3962,14631,1
1952,50000,1,3,1,35,1,-2,1,0,0,2,13915,10445,13003,26287,28572,25709,2508,94,1912,3950,13132,2971,0
1953,150000,1,3,1,31,1,2,-1,1,-1,0,94365,119525,71756,146248,158114,127249,37575,50165,28487,32359,38150,37754,0
1954,250000,2,4,2,37,0,-1,-1,1,0,-1,76621,193858,251073,293066,5508,124821,18475,51831,66026,17717,650,24750,0
1955,1000000,2,3,1,30,2,-1,0,-1,0,0,662424,397524,37058,664054,74693,624995,310939,59667,2387,250873,16852,164317,1
1956,500000,2,2,1,41,0,6,-1,2,0,3,44404,451079,303990,238295,286176,102235,19922,142823,148739,96634,67687,41972,1
1957,200000,2,4,2,21,0,0,-1,0,-1,-1,236549,184865,85226,17333,89055,184231,77930,31858,29224,3005,41363,82638,0
1958,100000,2,3,2,47,-2,0,0,-1,0,-1,73160,76279,35978,84908,65180,11680,200,11555,15301,7566,24809,2000,0
1959,200000,2,3,2,23,-1,-1,-1,-1,-1,0,96894,13683,73606,75240,194086,130337,28534,157,29665,18958,4578,53027,0
1960,250000,2,6,1,25,2,-1,0,0,-1,-1,108918,35752,230296,200978,131043,286016,43393,14176,86867,69068,49814,9201,0
1961,30000,2,1,2,38,-1,0,-1,-1,-1,2,20670,9172,35687,17617,22581,-2327,4304,3828,4778,7607,1995,0,1
1962,100000,2,2,2,39,-1,3,2,-1,-1,-1,83298,57813,38769,94415,46211,36065,19587,560,18525,15292,19125,13908,0
1963,300000,1,2,2,53,0,-1,-1,0,-2,2,86446,115082,169952,297716,240472,69192,30385,22364,53853,46183,1570,4076,0
1964,100000,1,3,2,37,0,-1,2,1,-2,1,73938,68115,93498,32217,12967,72064,26290,10042,30724,8448,6307,72,0
1965,150000,2,3,2,34,-1,-2,-1,-1,1,-1,154235,42410,98349,168753,26399,3731,57870,16434,22524,16790,8673,1281,0
1966,150000,2,5,2,36,1,-1,-1,0,-1,-1,147855,78634,98357,77035,116458,166059,70788,32842,28016,7919,4297,7407,0
1967,50000,2,2,2,49,0,-1,0,1,0,0,10405,-3167,32997,9386,35311,16098,2406,0,8578,4663,758,7219,0
1968,80000,1,3,2,56,2,-1,0,2,-1,-1,39947,30990,56840,73540,61495,73250,16924,4723,13118,11803,1966,2493,1
1969,80000,1,4,2,33,0,0,0,-2,-1,-1,73596,71374,43811,2108,7192,91954,12334,32198,5379,97,410,40888,1
1970,20000,2,3,2,39,0,-1,-1,0,2,2,1533,13007,3643,28481,23152,24612,224,4212,1239,5004,5049,2156,0
1971,20000,1,2,2,34,-1,0,-1,0,0,-1,28422,16658,12649,17386,26229,19979,2140,7338,6060,4047,816,459,1
1972,300000,1,3,1,34,-2,-1,-1,0,0,1,251977,219947,308246,223714,123232,244109,111829,104984,117359,86047,19903,111181,1
1973,80000,1,5,1,51,-2,3,2,-1,0,0,11607,97133,30343,94259,8056,89915,4814,13163,11737,27733,217,10385,1
1974,120000,2,6,2,26,-1,-1,0,0,-1,-1,102562,38287,86206,35049,36525,122963,36327,17357,35707,16592,18213,49019,1
1975,80000,1,3,2,21,2,-1,1,-1,0,-1,80646,11076,8444,30781,52644,54111,30845,451,3972,13576,3367,21499,1
1976,500000,2,3,1,37,2,1,-1,-1,-2,0,538920,73827,425056,58241,266015,399141,177270,20657,81928,9543,95546,111932,1
1977,50000,2,2,2,45,0,0,0,2,-1,-1,15470,11612,30519,5444,45657,58492,4650,5206,7351,482,3399,28427,0
1978,100000,2,2,1,36,-1,1,1,-1,0,-1,116694,65016,20587,89075,105625,20773,51713,15395,518,36178,13391,9824,0
1979,360000,2,5,2,39,-1,-1,-1,-1,-2,-1,205582,327242,344662,129335,166373,281372,60573,101733,153007,34094,23890,90862,1
1980,300000,1,2,2,41,-1,0,-1,-1,-2,0,92898,14988,356185,360210,367956,53463,43706,361,118532,151146,179981,22449,0
1981,50000,1,2,2,35,2,0,0,-1,-1,1,43841,62559,25249,37174,54585,40590,8147,27310,8945,11353,15587,3399,0
1982,300000,1,2,1,40,0,0,0,1,-1,4,259823,128699,38892,86068,16129,1219,17373,52338,17279,26862,2578,482,0
1983,120000,2,3,3,39,1,0,0,-1,0,-1,84412,121585,33137,80658,8605,68685,8458,48337,13625,23526,3593,26710,0
1984,120000,1,3,2,21,0,0,-1,0,1,-2,25115,100763,114738,46778,121737,60841,2135,29522,3545,10734,10529,19911,1
1985,30000,1,2,2,36,0,0,-1,-1,-2,5,-3686,19892,4312,29707,33695,18925,0,8406,2030,11813,1203,7860,1
1986,30000,2,4,2,21,0,0,0,-1,0,-1,26699,973,10538,19121,30456,1154,7976,274,174,4928,11489,243,1
1987,250000,1,4,3,34,-2,0,0,-1,3,1,102485,274652,240761,265287,270567,132410,6625,88692,32567,88338,40962,43785,0
1988,120000,1,2,2,30,0,0,0,3,-1,1,9742,48040,47273,14971,7246,17002,1555,664,3243,4961,3337,6477,1
1989,100000,2,2,2,44,2,0,1,2,-1,-1,114734,108655,57275,56933,112701,36822,37696,9833,16566,19499,36674,658,0
1990,250000,2,3,1,37,0,0,1,-1,0,1,280460,58352,298362,203666,51872,224422,130001,5989,36054,7733,12290,93346,1
1991,250000,1,3,2,39,0,-2,-1,-1,0,-1,191544,284824,181862,22827,143173,2663,24060,88979,24198,4788,25721,44,1
1992,50000,1,2,2,33,0,1,-1,-1,-1,1,13575,43577,21933,57176,45403,21887,890,7916,8168,19745,4835,3224,0
1993,200000,2,2,2,44,-1,2,-1,-1,-1,-1,236519,207421,48917,132365,124733,120946,33010,96603,12014,17454,51478,18205,1
1994,30000,1,2,1,21,0,0,-1,0,0,1,9092,22587,14213,14591,16064,24233,3196,10281,6602,4541,6109,401,1
1995,250000,2,2,1,26,-1,0,3,0,-1,1,-1241,180367,242043,134470,97278,179802,0,9485,10142,29507,43006,42914,0
1996,200000,1,2,2,46,4,0,-1,-1,5,-2,214581,75289,40698,204791,65601,191387,6375,6866,14919,78862,19465,57763,1
1997,500000,2,3,2,31,-2,0,2,0,-1,0,113351,446122,320858,315336,-3430,274935,45976,155270,55414,12418,0,60530,1
1998,20000,1,3,2,21,0,8,-1,-1,0,-1,17983,30160,15384,13821,12711,13318,720,6010,4125,3092,3175,5417,1
1999,20000,2,3,1,48,-1,-1,-1,0,-1,1,-5744,18085,1490,8668,12195,6883,0,7257,408,235,1692,1229,1
2000,80000,1,2,1,44,-1,-2,-1,0,0,0,42307,44187,56702,38272,47461,79264,13687,5763,19765,11650,339,29693,0
2001,50000,2,3,1,41,0,4,-1,0,0,-1,27513,44768,51977,29265,33646,14943,703,17160,6590,4905,16287,5709,1
2002,50000,1,1,1,35,5,0,-1,2,-1,-1,23449,27463,47427,36769,40810,33035,9043,6227,18100,12938,10710,14899,0
2003,360000,1,2,1,49,0,0,-1,2,0,-1,133837,187798,53979,133425,280928,37050,24417,52367,743,28245,17237,16486,0
2004,50000,2,3,2,46,-1,1,0,1,-1,6,-12019,41529,11590,14439,38653,29261,0,7537,5216,383,6009,14473,0
2005,80000,2,3,2,48,0,0,-1,0,1,2,22314,29223,20892,65534,84407,48023,623,4621,7679,28464,15638,18123,0
2006,250000,2,2,1,41,-2,0,3,-2,2,-1,302964,146299,269748,49589,277669,65743,60371,33075,23300,14461,72752,2983,1
2007,100000,2,3,2,36,0,0,0,3,1,0,270,1243,82568,93700,40243,95465,82,42,21302,14765,7557,21387,0
2008,250000,2,4,2,31,-1,0,2,0,1,7,25785,293026,156643,146426,265205,39921,885,63059,17857,26035,97800,4480,1
2009,20000,2,3,2,23,1,0,-1,0,0,0,1859,19019,9439,19395,2159,11409,592,7033,1229,2039,203,672,1
2010,120000,2,3,2,39,-1,2,-1,-1,-1,-1,73932,146517,105908,117734,148599,83201,36800,64033,6688,5131,35125,35981,0
2011,20000,2,6,1,40,-2,-1,1,0,-1,-2,3214,28050,5893,27103,13043,16430,224,4387,2138,7357,6139,1841,0
2012,20000,1,3,1,31,2,-1,0,6,1,1,12949,23851,1226,6702,-2241,25912,5872,5308,66,2554,0,2916,1
2013,360000,2,3,1,40,3,-1,3,-1,-2,-1,147286,37397,268112,37208,423528,50316,35981,2411,122434,17584,51176,16912,0
2014,30000,2,1,2,32,-1,0,-1,1,-1,-1,34800,2445,31042,28229,4962,33934,7448,481,12843,11296,2140,1077,1
2015,150000,1,2,2,42,-1,-1,-2,-1,0,-1,64886,117316,81414,138713,147149,135560,20220,18324,31322,65054,32774,1249,0
2016,100000,2,3,1,27,0,-1,2,0,-1,-1,107425,26438,46526,18934,108588,38320,52470,7527,15418,2339,20547,6644,1
2017,80000,1,3,2,25,0,-2,0,-1,0,-1,64989,3858,-4741,36015,11275,25718,22405,780,0,15848,3106,2983,0
2018,360000,2,2,2,32,3,1,1,0,0,0,421294,174080,431411,325877,42877,274220,81849,14096,59021,43226,16304,87768,1
2019,20000,1,5,3,42,-1,0,-1,0,2,1,13307,19838,6857,22496,8848,6973,5158,7635,2712,4647,1863,468,0
2020,200000,1,2,1,24,-2,-1,-2,-2,-1,2,234295,241926,212188,230218,224571,239539,100553,102855,45631,98706,10121,87903,0
2021,800000,2,3,1,44,-2,0,0,-1,-1,0,622613,469955,512334,606140,690327,709535,153399,234919,217503,244691,41359,327249,0
2022,150000,2,2,1,21,0,-1,6,-1,0,-1,67811,101553,10383,13578,161564,144620,30224,27001,907,90,36576,2023,1
2023,500000,2,2,1,32,1,-1,2,0,-1,3,293738,205663,210321,71549,181181,418443,52867,33656,17678,25921,60146,139281,0
2024,20000,2,3,2,22,1,1,-1,5,-1,-2,19946,9095,4977,23472,-650,9817,9153,4135,494,2200,0,1313,1
2025,100000,2,2,1,21,2,0,-1,-1,1,1,117146,106492,52496,118675,73121,5375,34822,46287,14461,27870,11334,2298,1
2026,50000,1,1,2,38,-1,1,-1,0,-1,5,16886,38374,22803,52472,-4659,2236,38,10218,7995,17634,0,404,0
2027,250000,2,2,1,33,0,0,1,-1,-1,2,287837,73232,183196,104894,286097,164486,140819,29943,29499,3035,52220,46589,0
2028,1000000,2,2,1,22,1,-1,1,-1,-1,0,579326,308646,759825,716269,906576,147210,106920,49646,59897,111683,57129,10917,0
2029,50000,2,3,2,30,1,1,-1,-1,-1,0,50395,47317,42161,15086,55942,14187,5224,6706,3098,5114,3941,6167,1
2030,200000,1,5,2,38,0,-1,0,0,0,8,218150,94111,208160,201640,232366,158835,77189,40939,56170,51718,111134,23704,1
2031,50000,2,1,1,31,0,0,0,0,-2,0,11074,30367,35163,23946,15098,36894,2368,14996,17190,157,1879,5837,0
2032,150000,1,3,2,33,0,2,0,0,0,1,33793,153727,52600,118335,135281,41533,5816,72225,9737,57849,23246,4198,1
2033,120000,2,3,2,31,0,-1,0,-2,3,-1,102980,91058,138342,103068,91563,75905,48025,13584,44548,13135,20301,6510,1
2034,800000,2,6,1,29,-1,-1,-1,-1,2,0,611253,912113,807523,680659,681901,350040,139484,101010,99200,315371,302153,160322,1
2035,200000,2,4,2,29,0,0,0,-2,-1,-2,190974,204637,100947,116193,178456,186745,59645,17276,11834,34125,29588,35217,0
2036,80000,2,3,1,29,0,-1,0,2,0,1,47830,27620,39172,59674,37821,12656,15333,10195,15716,19125,16040,1404,1
2037,30000,1,2,1,28,-1,2,-1,-2,0,0,25535,14582,10984,-8112,13945,25040,6913,3477,1899,0,509,1531,1
2038,50000,2,2,2,25,0,-1,4,-2,-1,-1,7702,17970,21208,5314,45264,10970,3771,2042,6724,1247,21756,4909,0
2039,50000,2,2,1,31,0,-1,-1,-1,-1,-1,36084,27374,49300,35428,46467,22987,16768,13017,13814,6021,6370,1984,0
2040,50000,1,3,1,29,0,2,-1,0,2,4,-1927,46825,12214,62441,2830,18945,0,15350,2294,23767,268,6508,0
2041,300000,2,3,1,25,0,-1,0,-1,0,2,259549,137403,235230,349762,152839,92791,117284,31857,28860,25017,37237,28238,0
2042,150000,1,3,2,41,0,2,-2,-1,0,1,172441,94534,35868,-1777,103608,95365,80011,9092,41,0,9302,20999,1
2043,150000,2,3,2,46,0,-1,0,1,0,0,27248,119777,8122,1606,16289,18337,1154,54529,1930,229,2427,7746,0
2044,30000,2,2,1,34,-1,2,2,0,-1,-1,10133,11030,5513,30553,23806,25319,3134,1741,1728,11874,674,10945,1
2045,300000,2,3,2,35,-1,-1,2,-1,-1,0,169264,159757,24016,262838,308190,55106,58860,8883,5727,101535,79689,11094,0
2046,250000,1,2,1,28,-1,-1,-1,0,0,0,138415,101615,242074,13300,15850,7079,54582,28038,58324,962,2630,1793,0
2047,20000,1,2,2,44,-2,0,0,-1,-1,2,17242,1061,17059,-486,24684,20734,5873,445,6330,0,1733,10195,1
2048,200000,2,2,2,50,0,-1,1,0,-1,4,75060,187499,230532,28175,231328,174433,24055,33729,86761,5620,98912,85384,1
2049,150000,2,3,2,33,5,-1,-1,2,-1,3,22722,106357,2190,85954,104421,30879,2159,42118,532,34461,22607,5367,0
2050,30000,1,1,2,30,-1,-1,0,-1,7,1,25555,9076,22788,15679,5482,18269,6191,127,6795,986,1921,2228,1
2051,120000,1,3,2,38,2,0,-1,1,0,0,58444,10383,55826,70580,59926,5716,15674,1921,15523,22982,8411,1358,1
2052,120000,1,2,1,36,0,1,-1,1,-1,1,52038,7637,17413,42976,34991,58797,6808,2310,5722,21254,4724,28142,0
2053,50000,2,2,2,30,-1,1,-1,3,-1,1,35471,13144,30952,8353,52531,53731,7070,5086,783,3251,14636,13479,1
2054,500000,2,4,1,39,-2,1,0,0,0,-1,76048,126601,309752,201667,221398,276092,30121,3268,32069,8829,70929,19624,1
2055,300000,2,3,1,43,0,-2,-1,-1,-2,1,69939,20341,162502,51955,60315,3255,1121,1035,69136,11642,16851,1351,0
2056,200000,2,2,1,27,0,0,-1,-1,0,2,509,169979,30952,26933,19516,105409,60,24384,10458,11883,6921,25423,0
2057,120000,2,2,1,57,-1,-1,-1,0,3,1,71996,98211,132397,1085,58582,41263,13705,11181,12840,520,13978,14314,1
